,date,country,gold,silver,bronze,total
1433,2016-08-15,Iran,2,0.0,1.0,3.0
1434,2016-08-16,Iran,2,0.0,2.0,4.0
1435,2016-08-17,Iran,2,0.0,2.0,4.0
1436,2016-08-18,Iran,2,0.0,3.0,5.0
1437,2016-08-19,Iran,3,0.0,4.0,7.0
1438,2016-08-20,Iran,3,1.0,4.0,8.0
1439,2016-08-21,Iran,3,1.0,4.0,8.0
1440,2016-08-06,Iraq,0.0,0.0,0.0,0.0
1441,2016-08-07,Iraq,0,0.0,0.0,0.0
1442,2016-08-08,Iraq,0,0.0,0.0,0.0
1443,2016-08-09,Iraq,0,0.0,0.0,0.0
1444,2016-08-10,Iraq,0,0.0,0.0,0.0
1445,2016-08-11,Iraq,0,0.0,0.0,0.0
1446,2016-08-12,Iraq,0,0.0,0.0,0.0
1447,2016-08-13,Iraq,0,0.0,0.0,0.0
1448,2016-08-14,Iraq,0,0.0,0.0,0.0
1449,2016-08-15,Iraq,0,0.0,0.0,0.0
1450,2016-08-16,Iraq,0,0.0,0.0,0.0
1451,2016-08-17,Iraq,0,0.0,0.0,0.0
1452,2016-08-18,Iraq,0,0.0,0.0,0.0
1453,2016-08-19,Iraq,0,0.0,0.0,0.0
1454,2016-08-20,Iraq,0,0.0,0.0,0.0
1455,2016-08-21,Iraq,0,0.0,0.0,0.0
1456,2016-08-06,Ireland,0.0,0.0,0.0,0.0
1457,2016-08-07,Ireland,0,0.0,0.0,0.0
1458,2016-08-08,Ireland,0,0.0,0.0,0.0
1459,2016-08-09,Ireland,0,0.0,0.0,0.0
1460,2016-08-10,Ireland,0,0.0,0.0,0.0
1461,2016-08-11,Ireland,0,0.0,0.0,0.0
1462,2016-08-12,Ireland,0,1.0,0.0,1.0
1463,2016-08-13,Ireland,0,1.0,0.0,1.0
1464,2016-08-14,Ireland,0,1.0,0.0,1.0
1465,2016-08-15,Ireland,0,1.0,0.0,1.0
1466,2016-08-16,Ireland,0,2.0,0.0,2.0
1467,2016-08-17,Ireland,0,2.0,0.0,2.0
1468,2016-08-18,Ireland,0,2.0,0.0,2.0
1469,2016-08-19,Ireland,0,2.0,0.0,2.0
1470,2016-08-20,Ireland,0,2.0,0.0,2.0
1471,2016-08-21,Ireland,0,2.0,0.0,2.0
1472,2016-08-06,Israel,0.0,0.0,0.0,0.0
1473,2016-08-07,Israel,0,0.0,0.0,0.0
1474,2016-08-08,Israel,0,0.0,0.0,0.0
1475,2016-08-09,Israel,0,0.0,1.0,1.0
1476,2016-08-10,Israel,0,0.0,1.0,1.0
1477,2016-08-11,Israel,0,0.0,1.0,1.0
1478,2016-08-12,Israel,0,0.0,2.0,2.0
1479,2016-08-13,Israel,0,0.0,2.0,2.0
1480,2016-08-14,Israel,0,0.0,2.0,2.0
1481,2016-08-15,Israel,0,0.0,2.0,2.0
1482,2016-08-16,Israel,0,0.0,2.0,2.0
1483,2016-08-17,Israel,0,0.0,2.0,2.0
1484,2016-08-18,Israel,0,0.0,2.0,2.0
1485,2016-08-19,Israel,0,0.0,2.0,2.0
1486,2016-08-20,Israel,0,0.0,2.0,2.0
1487,2016-08-21,Israel,0,0.0,2.0,2.0
1488,2016-08-06,Italy,0.0,1.0,0.0,1.0
1489,2016-08-07,Italy,2,3.0,2.0,7.0
1490,2016-08-08,Italy,3,4.0,2.0,9.0
1491,2016-08-09,Italy,3,4.0,2.0,9.0
1492,2016-08-10,Italy,3,6.0,2.0,11.0
1493,2016-08-11,Italy,3,6.0,3.0,12.0
1494,2016-08-12,Italy,4,7.0,4.0,15.0
1495,2016-08-13,Italy,6,7.0,5.0,18.0
1496,2016-08-14,Italy,7,8.0,6.0,21.0
1497,2016-08-15,Italy,8,9.0,6.0,23.0
1498,2016-08-16,Italy,8,9.0,6.0,23.0
1499,2016-08-17,Italy,8,9.0,6.0,23.0
1500,2016-08-18,Italy,8,9.0,6.0,23.0
1501,2016-08-19,Italy,8,11.0,6.0,25.0
1502,2016-08-20,Italy,8,11.0,7.0,26.0
1503,2016-08-21,Italy,8,12.0,8.0,28.0
1504,2016-08-06,Jamaica,0.0,0.0,0.0,0.0
1505,2016-08-07,Jamaica,0,0.0,0.0,0.0
1506,2016-08-08,Jamaica,0,0.0,0.0,0.0
1507,2016-08-09,Jamaica,0,0.0,0.0,0.0
1508,2016-08-10,Jamaica,0,0.0,0.0,0.0
1509,2016-08-11,Jamaica,0,0.0,0.0,0.0
1510,2016-08-12,Jamaica,0,0.0,0.0,0.0
1511,2016-08-13,Jamaica,1,0.0,1.0,2.0
1512,2016-08-14,Jamaica,2,0.0,1.0,3.0
1513,2016-08-15,Jamaica,2,0.0,2.0,4.0
1514,2016-08-16,Jamaica,3,0.0,2.0,5.0
1515,2016-08-17,Jamaica,4,0.0,2.0,6.0
1516,2016-08-18,Jamaica,5,0.0,2.0,7.0
1517,2016-08-19,Jamaica,6,1.0,2.0,9.0
1518,2016-08-20,Jamaica,6,3.0,2.0,11.0
1519,2016-08-21,Jamaica,6,3.0,2.0,11.0
1520,2016-08-06,Japan,0.0,0.0,3.0,3.0
1521,2016-08-07,Japan,1,0.0,6.0,7.0
1522,2016-08-08,Japan,3,0.0,7.0,10.0
1523,2016-08-09,Japan,3,1.0,9.0,13.0
1524,2016-08-10,Japan,6,1.0,11.0,18.0
1525,2016-08-11,Japan,7,2.0,13.0,22.0
1526,2016-08-12,Japan,7,3.0,14.0,24.0
1527,2016-08-13,Japan,7,3.0,14.0,24.0
1528,2016-08-14,Japan,7,4.0,15.0,26.0
1529,2016-08-15,Japan,7,4.0,16.0,27.0
1530,2016-08-16,Japan,7,4.0,18.0,29.0
1531,2016-08-17,Japan,10,5.0,18.0,33.0
1532,2016-08-18,Japan,12,6.0,18.0,36.0
1533,2016-08-19,Japan,12,8.0,21.0,41.0
1534,2016-08-20,Japan,12,8.0,21.0,41.0
1535,2016-08-21,Japan,12,8.0,21.0,41.0
1536,2016-08-06,Jordan,0.0,0.0,0.0,0.0
1537,2016-08-07,Jordan,0,0.0,0.0,0.0
1538,2016-08-08,Jordan,0,0.0,0.0,0.0
1539,2016-08-09,Jordan,0,0.0,0.0,0.0
1540,2016-08-10,Jordan,0,0.0,0.0,0.0
1541,2016-08-11,Jordan,0,0.0,0.0,0.0
1542,2016-08-12,Jordan,0,0.0,0.0,0.0
1543,2016-08-13,Jordan,0,0.0,0.0,0.0
1544,2016-08-14,Jordan,0,0.0,0.0,0.0
1545,2016-08-15,Jordan,0,0.0,0.0,0.0
1546,2016-08-16,Jordan,0,0.0,0.0,0.0
1547,2016-08-17,Jordan,0,0.0,0.0,0.0
1548,2016-08-18,Jordan,1,0.0,0.0,1.0
1549,2016-08-19,Jordan,1,0.0,0.0,1.0
1550,2016-08-20,Jordan,1,0.0,0.0,1.0
1551,2016-08-21,Jordan,1,0.0,0.0,1.0
1552,2016-08-06,Kazakhstan,0.0,1.0,1.0,2.0
1553,2016-08-07,Kazakhstan,0,1.0,1.0,2.0
1554,2016-08-08,Kazakhstan,0,1.0,2.0,3.0
1555,2016-08-09,Kazakhstan,0,1.0,3.0,4.0
1556,2016-08-10,Kazakhstan,2,2.0,3.0,7.0
1557,2016-08-11,Kazakhstan,2,2.0,3.0,7.0
1558,2016-08-12,Kazakhstan,2,2.0,3.0,7.0
1559,2016-08-13,Kazakhstan,2,2.0,3.0,7.0
1560,2016-08-14,Kazakhstan,2,2.0,4.0,8.0
1561,2016-08-15,Kazakhstan,2,3.0,5.0,10.0
1562,2016-08-16,Kazakhstan,2,3.0,5.0,10.0
1563,2016-08-17,Kazakhstan,3,3.0,6.0,12.0
1564,2016-08-18,Kazakhstan,3,5.0,7.0,15.0
1565,2016-08-19,Kazakhstan,3,5.0,9.0,17.0
1566,2016-08-20,Kazakhstan,3,5.0,9.0,17.0
1567,2016-08-21,Kazakhstan,3,5.0,9.0,17.0
1568,2016-08-06,Kenya,0.0,0.0,0.0,0.0
1569,2016-08-07,Kenya,0,0.0,0.0,0.0
1570,2016-08-08,Kenya,0,0.0,0.0,0.0
1571,2016-08-09,Kenya,0,0.0,0.0,0.0
1572,2016-08-10,Kenya,0,0.0,0.0,0.0
1573,2016-08-11,Kenya,0,0.0,0.0,0.0
1574,2016-08-12,Kenya,0,1.0,0.0,1.0
1575,2016-08-13,Kenya,0,2.0,0.0,2.0
1576,2016-08-14,Kenya,1,2.0,0.0,3.0
1577,2016-08-15,Kenya,2,3.0,0.0,5.0
1578,2016-08-16,Kenya,3,3.0,0.0,6.0
1579,2016-08-17,Kenya,4,3.0,0.0,7.0
1580,2016-08-18,Kenya,4,4.0,0.0,8.0
1581,2016-08-19,Kenya,5,5.0,0.0,10.0
1582,2016-08-20,Kenya,5,6.0,1.0,12.0
1583,2016-08-21,Kenya,6,6.0,1.0,13.0
1584,2016-08-06,Kiribati,0.0,0.0,0.0,0.0
1585,2016-08-07,Kiribati,0,0.0,0.0,0.0
1586,2016-08-08,Kiribati,0,0.0,0.0,0.0
1587,2016-08-09,Kiribati,0,0.0,0.0,0.0
1588,2016-08-10,Kiribati,0,0.0,0.0,0.0
1589,2016-08-11,Kiribati,0,0.0,0.0,0.0
1590,2016-08-12,Kiribati,0,0.0,0.0,0.0
1591,2016-08-13,Kiribati,0,0.0,0.0,0.0
1592,2016-08-14,Kiribati,0,0.0,0.0,0.0
1593,2016-08-15,Kiribati,0,0.0,0.0,0.0
1594,2016-08-16,Kiribati,0,0.0,0.0,0.0
1595,2016-08-17,Kiribati,0,0.0,0.0,0.0
1596,2016-08-18,Kiribati,0,0.0,0.0,0.0
1597,2016-08-19,Kiribati,0,0.0,0.0,0.0
1598,2016-08-20,Kiribati,0,0.0,0.0,0.0
1599,2016-08-21,Kiribati,0,0.0,0.0,0.0
1600,2016-08-06,Kosovo,0.0,0.0,0.0,0.0
1601,2016-08-07,Kosovo,1,0.0,0.0,1.0
1602,2016-08-08,Kosovo,1,0.0,0.0,1.0
1603,2016-08-09,Kosovo,1,0.0,0.0,1.0
1604,2016-08-10,Kosovo,1,0.0,0.0,1.0
1605,2016-08-11,Kosovo,1,0.0,0.0,1.0
1606,2016-08-12,Kosovo,1,0.0,0.0,1.0
1607,2016-08-13,Kosovo,1,0.0,0.0,1.0
1608,2016-08-14,Kosovo,1,0.0,0.0,1.0
1609,2016-08-15,Kosovo,1,0.0,0.0,1.0
1610,2016-08-16,Kosovo,1,0.0,0.0,1.0
1611,2016-08-17,Kosovo,1,0.0,0.0,1.0
1612,2016-08-18,Kosovo,1,0.0,0.0,1.0
1613,2016-08-19,Kosovo,1,0.0,0.0,1.0
1614,2016-08-20,Kosovo,1,0.0,0.0,1.0
1615,2016-08-21,Kosovo,1,0.0,0.0,1.0
1616,2016-08-06,Kyrgyzstan,0.0,0.0,0.0,0.0
1617,2016-08-07,Kyrgyzstan,0,0.0,0.0,0.0
1618,2016-08-08,Kyrgyzstan,0,0.0,0.0,0.0
1619,2016-08-09,Kyrgyzstan,0,0.0,1.0,1.0
1620,2016-08-10,Kyrgyzstan,0,0.0,1.0,1.0
1621,2016-08-11,Kyrgyzstan,0,0.0,1.0,1.0
1622,2016-08-12,Kyrgyzstan,0,0.0,1.0,1.0
1623,2016-08-13,Kyrgyzstan,0,0.0,1.0,1.0
1624,2016-08-14,Kyrgyzstan,0,0.0,1.0,1.0
1625,2016-08-15,Kyrgyzstan,0,0.0,1.0,1.0
1626,2016-08-16,Kyrgyzstan,0,0.0,1.0,1.0
1627,2016-08-17,Kyrgyzstan,0,0.0,1.0,1.0
1628,2016-08-18,Kyrgyzstan,0,0.0,1.0,1.0
1629,2016-08-19,Kyrgyzstan,0,0.0,0.0,0.0
1630,2016-08-20,Kyrgyzstan,0,0.0,0.0,0.0
1631,2016-08-21,Kyrgyzstan,0,0.0,0.0,0.0
1632,2016-08-06,Laos,0.0,0.0,0.0,0.0
1633,2016-08-07,Laos,0,0.0,0.0,0.0
1634,2016-08-08,Laos,0,0.0,0.0,0.0
1635,2016-08-09,Laos,0,0.0,0.0,0.0
1636,2016-08-10,Laos,0,0.0,0.0,0.0
1637,2016-08-11,Laos,0,0.0,0.0,0.0
1638,2016-08-12,Laos,0,0.0,0.0,0.0
1639,2016-08-13,Laos,0,0.0,0.0,0.0
1640,2016-08-14,Laos,0,0.0,0.0,0.0
1641,2016-08-15,Laos,0,0.0,0.0,0.0
1642,2016-08-16,Laos,0,0.0,0.0,0.0
1643,2016-08-17,Laos,0,0.0,0.0,0.0
1644,2016-08-18,Laos,0,0.0,0.0,0.0
1645,2016-08-19,Laos,0,0.0,0.0,0.0
1646,2016-08-20,Laos,0,0.0,0.0,0.0
1647,2016-08-21,Laos,0,0.0,0.0,0.0
1648,2016-08-06,Latvia,0.0,0.0,0.0,0.0
1649,2016-08-07,Latvia,0,0.0,0.0,0.0
1650,2016-08-08,Latvia,0,0.0,0.0,0.0
1651,2016-08-09,Latvia,0,0.0,0.0,0.0
1652,2016-08-10,Latvia,0,0.0,0.0,0.0
1653,2016-08-11,Latvia,0,0.0,0.0,0.0
1654,2016-08-12,Latvia,0,0.0,0.0,0.0
1655,2016-08-13,Latvia,0,0.0,0.0,0.0
1656,2016-08-14,Latvia,0,0.0,0.0,0.0
1657,2016-08-15,Latvia,0,0.0,0.0,0.0
1658,2016-08-16,Latvia,0,0.0,0.0,0.0
1659,2016-08-17,Latvia,0,0.0,0.0,0.0
1660,2016-08-18,Latvia,0,0.0,0.0,0.0
1661,2016-08-19,Latvia,0,0.0,0.0,0.0
1662,2016-08-20,Latvia,0,0.0,0.0,0.0
1663,2016-08-21,Latvia,0,0.0,0.0,0.0
1664,2016-08-06,Lebanon,0.0,0.0,0.0,0.0
1665,2016-08-07,Lebanon,0,0.0,0.0,0.0
1666,2016-08-08,Lebanon,0,0.0,0.0,0.0
1667,2016-08-09,Lebanon,0,0.0,0.0,0.0
1668,2016-08-10,Lebanon,0,0.0,0.0,0.0
1669,2016-08-11,Lebanon,0,0.0,0.0,0.0
1670,2016-08-12,Lebanon,0,0.0,0.0,0.0
1671,2016-08-13,Lebanon,0,0.0,0.0,0.0
1672,2016-08-14,Lebanon,0,0.0,0.0,0.0
1673,2016-08-15,Lebanon,0,0.0,0.0,0.0
1674,2016-08-16,Lebanon,0,0.0,0.0,0.0
1675,2016-08-17,Lebanon,0,0.0,0.0,0.0
1676,2016-08-18,Lebanon,0,0.0,0.0,0.0
1677,2016-08-19,Lebanon,0,0.0,0.0,0.0
1678,2016-08-20,Lebanon,0,0.0,0.0,0.0
1679,2016-08-21,Lebanon,0,0.0,0.0,0.0
1680,2016-08-06,Lesotho,0.0,0.0,0.0,0.0
1681,2016-08-07,Lesotho,0,0.0,0.0,0.0
1682,2016-08-08,Lesotho,0,0.0,0.0,0.0
1683,2016-08-09,Lesotho,0,0.0,0.0,0.0
1684,2016-08-10,Lesotho,0,0.0,0.0,0.0
1685,2016-08-11,Lesotho,0,0.0,0.0,0.0
1686,2016-08-12,Lesotho,0,0.0,0.0,0.0
1687,2016-08-13,Lesotho,0,0.0,0.0,0.0
1688,2016-08-14,Lesotho,0,0.0,0.0,0.0
1689,2016-08-15,Lesotho,0,0.0,0.0,0.0
1690,2016-08-16,Lesotho,0,0.0,0.0,0.0
1691,2016-08-17,Lesotho,0,0.0,0.0,0.0
1692,2016-08-18,Lesotho,0,0.0,0.0,0.0
1693,2016-08-19,Lesotho,0,0.0,0.0,0.0
1694,2016-08-20,Lesotho,0,0.0,0.0,0.0
1695,2016-08-21,Lesotho,0,0.0,0.0,0.0
1696,2016-08-06,Liberia,0.0,0.0,0.0,0.0
1697,2016-08-07,Liberia,0,0.0,0.0,0.0
1698,2016-08-08,Liberia,0,0.0,0.0,0.0
1699,2016-08-09,Liberia,0,0.0,0.0,0.0
1700,2016-08-10,Liberia,0,0.0,0.0,0.0
1701,2016-08-11,Liberia,0,0.0,0.0,0.0
1702,2016-08-12,Liberia,0,0.0,0.0,0.0
1703,2016-08-13,Liberia,0,0.0,0.0,0.0
1704,2016-08-14,Liberia,0,0.0,0.0,0.0
1705,2016-08-15,Liberia,0,0.0,0.0,0.0
1706,2016-08-16,Liberia,0,0.0,0.0,0.0
1707,2016-08-17,Liberia,0,0.0,0.0,0.0
1708,2016-08-18,Liberia,0,0.0,0.0,0.0
1709,2016-08-19,Liberia,0,0.0,0.0,0.0
1710,2016-08-20,Liberia,0,0.0,0.0,0.0
1711,2016-08-21,Liberia,0,0.0,0.0,0.0
1712,2016-08-06,Libya,0.0,0.0,0.0,0.0
1713,2016-08-07,Libya,0,0.0,0.0,0.0
1714,2016-08-08,Libya,0,0.0,0.0,0.0
1715,2016-08-09,Libya,0,0.0,0.0,0.0
1716,2016-08-10,Libya,0,0.0,0.0,0.0
1717,2016-08-11,Libya,0,0.0,0.0,0.0
1718,2016-08-12,Libya,0,0.0,0.0,0.0
1719,2016-08-13,Libya,0,0.0,0.0,0.0
1720,2016-08-14,Libya,0,0.0,0.0,0.0
1721,2016-08-15,Libya,0,0.0,0.0,0.0
1722,2016-08-16,Libya,0,0.0,0.0,0.0
1723,2016-08-17,Libya,0,0.0,0.0,0.0
1724,2016-08-18,Libya,0,0.0,0.0,0.0
1725,2016-08-19,Libya,0,0.0,0.0,0.0
1726,2016-08-20,Libya,0,0.0,0.0,0.0
1727,2016-08-21,Libya,0,0.0,0.0,0.0
1728,2016-08-06,Liechtenstein,0.0,0.0,0.0,0.0
1729,2016-08-07,Liechtenstein,0,0.0,0.0,0.0
1730,2016-08-08,Liechtenstein,0,0.0,0.0,0.0
1731,2016-08-09,Liechtenstein,0,0.0,0.0,0.0
1732,2016-08-10,Liechtenstein,0,0.0,0.0,0.0
1733,2016-08-11,Liechtenstein,0,0.0,0.0,0.0
1734,2016-08-12,Liechtenstein,0,0.0,0.0,0.0
1735,2016-08-13,Liechtenstein,0,0.0,0.0,0.0
1736,2016-08-14,Liechtenstein,0,0.0,0.0,0.0
1737,2016-08-15,Liechtenstein,0,0.0,0.0,0.0
1738,2016-08-16,Liechtenstein,0,0.0,0.0,0.0
1739,2016-08-17,Liechtenstein,0,0.0,0.0,0.0
1740,2016-08-18,Liechtenstein,0,0.0,0.0,0.0
1741,2016-08-19,Liechtenstein,0,0.0,0.0,0.0
1742,2016-08-20,Liechtenstein,0,0.0,0.0,0.0
1743,2016-08-21,Liechtenstein,0,0.0,0.0,0.0
1744,2016-08-06,Lithuania,0.0,0.0,0.0,0.0
1745,2016-08-07,Lithuania,0,0.0,0.0,0.0
1746,2016-08-08,Lithuania,0,0.0,0.0,0.0
1747,2016-08-09,Lithuania,0,0.0,0.0,0.0
1748,2016-08-10,Lithuania,0,0.0,0.0,0.0
1749,2016-08-11,Lithuania,0,1.0,1.0,2.0
1750,2016-08-12,Lithuania,0,1.0,1.0,2.0
1751,2016-08-13,Lithuania,0,1.0,2.0,3.0
1752,2016-08-14,Lithuania,0,1.0,2.0,3.0
1753,2016-08-15,Lithuania,0,1.0,2.0,3.0
1754,2016-08-16,Lithuania,0,1.0,2.0,3.0
1755,2016-08-17,Lithuania,0,1.0,2.0,3.0
1756,2016-08-18,Lithuania,0,1.0,3.0,4.0
1757,2016-08-19,Lithuania,0,1.0,3.0,4.0
1758,2016-08-20,Lithuania,0,1.0,3.0,4.0
1759,2016-08-21,Lithuania,0,1.0,3.0,4.0
1760,2016-08-06,Luxembourg,0.0,0.0,0.0,0.0
1761,2016-08-07,Luxembourg,0,0.0,0.0,0.0
1762,2016-08-08,Luxembourg,0,0.0,0.0,0.0
1763,2016-08-09,Luxembourg,0,0.0,0.0,0.0
1764,2016-08-10,Luxembourg,0,0.0,0.0,0.0
1765,2016-08-11,Luxembourg,0,0.0,0.0,0.0
1766,2016-08-12,Luxembourg,0,0.0,0.0,0.0
1767,2016-08-13,Luxembourg,0,0.0,0.0,0.0
1768,2016-08-14,Luxembourg,0,0.0,0.0,0.0
1769,2016-08-15,Luxembourg,0,0.0,0.0,0.0
1770,2016-08-16,Luxembourg,0,0.0,0.0,0.0
1771,2016-08-17,Luxembourg,0,0.0,0.0,0.0
1772,2016-08-18,Luxembourg,0,0.0,0.0,0.0
1773,2016-08-19,Luxembourg,0,0.0,0.0,0.0
1774,2016-08-20,Luxembourg,0,0.0,0.0,0.0
1775,2016-08-21,Luxembourg,0,0.0,0.0,0.0
1776,2016-08-06,Madagascar,0.0,0.0,0.0,0.0
1777,2016-08-07,Madagascar,0,0.0,0.0,0.0
1778,2016-08-08,Madagascar,0,0.0,0.0,0.0
1779,2016-08-09,Madagascar,0,0.0,0.0,0.0
1780,2016-08-10,Madagascar,0,0.0,0.0,0.0
1781,2016-08-11,Madagascar,0,0.0,0.0,0.0
1782,2016-08-12,Madagascar,0,0.0,0.0,0.0
1783,2016-08-13,Madagascar,0,0.0,0.0,0.0
1784,2016-08-14,Madagascar,0,0.0,0.0,0.0
